s,A(s) (GHz),B(s) (GHz),C (normalized)
2.94294300E-01,1.23323100E+00,1.30122700E+00,3.77708700E-01
2.95295300E-01,1.22453600E+00,1.30641200E+00,3.78125400E-01
2.96296300E-01,1.21584200E+00,1.31160600E+00,3.78542100E-01
2.97297300E-01,1.20714700E+00,1.31681100E+00,3.78958700E-01
2.98298300E-01,1.19845300E+00,1.32202600E+00,3.79375400E-01
2.99299300E-01,1.18975800E+00,1.32725200E+00,3.79792100E-01
3.00300300E-01,1.18106400E+00,1.33248800E+00,3.80208700E-01
3.01301300E-01,1.17236900E+00,1.33773400E+00,3.80625400E-01
3.02302300E-01,1.16367500E+00,1.34299000E+00,3.81042100E-01
3.03303300E-01,1.15498000E+00,1.34825700E+00,3.81458700E-01
3.04304300E-01,1.14628600E+00,1.35353400E+00,3.81875400E-01
3.05305300E-01,1.13759100E+00,1.35882200E+00,3.82292100E-01
3.06306300E-01,1.12889600E+00,1.36411900E+00,3.82708700E-01
3.07307300E-01,1.12020200E+00,1.36942700E+00,3.83125400E-01
3.08308300E-01,1.11182700E+00,1.37474600E+00,3.83539100E-01
3.09309300E-01,1.10398100E+00,1.38007400E+00,3.83947800E-01
3.10310300E-01,1.09613400E+00,1.38541300E+00,3.84356500E-01
3.11311300E-01,1.08828800E+00,1.39076200E+00,3.84765300E-01
3.12312300E-01,1.08044200E+00,1.39612200E+00,3.85174000E-01
3.13313300E-01,1.07259600E+00,1.40149200E+00,3.85582700E-01
3.14314300E-01,1.06475000E+00,1.40687200E+00,3.85991500E-01
3.15315300E-01,1.05690400E+00,1.41226200E+00,3.86400200E-01
3.16316300E-01,1.04905700E+00,1.41766300E+00,3.86808900E-01
3.17317300E-01,1.04121100E+00,1.42307400E+00,3.87217700E-01
3.18318300E-01,1.03336500E+00,1.42849500E+00,3.87626400E-01
3.19319300E-01,1.02551900E+00,1.43392700E+00,3.88035100E-01
3.20320300E-01,1.01767300E+00,1.43936900E+00,3.88443900E-01
3.21321300E-01,1.00982600E+00,1.44482100E+00,3.88852600E-01
3.22322300E-01,1.00198000E+00,1.45028400E+00,3.89261300E-01
3.23323300E-01,9.94134000E-01,1.45575700E+00,3.89670100E-01
3.24324300E-01,9.86287800E-01,1.46124000E+00,3.90078800E-01
3.25325300E-01,9.78441600E-01,1.46673400E+00,3.90487500E-01
3.26326300E-01,9.70595400E-01,1.47223700E+00,3.90896300E-01
3.27327300E-01,9.62749200E-01,1.47775200E+00,3.91305000E-01
3.28328300E-01,9.54903000E-01,1.48327600E+00,3.91713700E-01
