s,A(s) (GHz),B(s) (GHz),c (normalized)
0.617,0.00128406,4.31004000,0.61661660
0.618,0.00123789,4.32043200,0.61761760
0.619,0.00119344,4.33080000,0.61861860
0.620,0.00115638,4.34103000,0.61961960
0.621,0.00112097,4.35123900,0.62062060
0.622,0.00108555,4.36146000,0.62162160
0.623,0.00105013,4.37169300,0.62262260
0.624,0.00101472,4.38193800,0.62362360
0.625,0.00097930,4.39219500,0.62462460
0.626,0.00094388,4.40246400,0.62562560
0.627,0.00090847,4.41274500,0.62662660
0.628,0.00087305,4.42303800,0.62762760
0.629,0.00083861,4.43332100,0.62862860
0.630,0.00081016,4.44348000,0.62962960
0.631,0.00078460,4.45358500,0.63063060
0.632,0.00075904,4.46370100,0.63163160
0.633,0.00073348,4.47382800,0.63263260
0.634,0.00070793,4.48396700,0.63363360
0.635,0.00068237,4.49411700,0.63463460
0.636,0.00065681,4.50427900,0.63563560
0.637,0.00063442,4.51434500,0.63663660
0.638,0.00061494,4.52432400,0.63763760
0.639,0.00059577,4.53430400,0.63863860
0.640,0.00057661,4.54429400,0.63963960
0.641,0.00055744,4.55429500,0.64064060
0.642,0.00053828,4.56430700,0.64164160
0.643,0.00051911,4.57433000,0.64264260
0.644,0.00049995,4.58436400,0.64364360
0.645,0.00048078,4.59440900,0.64464460
0.646,0.00046162,4.60446500,0.64564560
0.647,0.00044504,4.61443100,0.64664660
0.648,0.00043130,4.62429700,0.64764760
0.649,0.00041764,4.63417000,0.64864860
0.650,0.00040399,4.64405400,0.64964960
0.651,0.00039033,4.65394700,0.65065070
0.652,0.00037668,4.66385200,0.65165170
0.653,0.00036302,4.67376700,0.65265270
0.654,0.00034975,4.68366900,0.65365370
0.655,0.00033874,4.69344700,0.65465470
0.656,0.00032850,4.70318800,0.65565570
0.657,0.00031827,4.71293900,0.65665670
0.658,0.00030803,4.72270000,0.65765770
0.659,0.00029780,4.73247100,0.65865870
0.660,0.00028756,4.74225200,0.65965970
0.661,0.00027732,4.75204300,0.66066070
0.662,0.00026709,4.76184500,0.66166170
0.663,0.00025685,4.77165600,0.66266270
0.664,0.00024745,4.78142400,0.66366370
0.665,0.00023937,4.79111400,0.66466470
0.666,0.00023184,4.80077800,0.66566570
0.667,0.00022431,4.81045100,0.66666670
0.668,0.00021678,4.82013400,0.66766770
0.669,0.00020926,4.82982700,0.66866870
0.670,0.00020173,4.83952900,0.66966970
0.671,0.00019420,4.84924100,0.67067070
0.672,0.00018742,4.85888800,0.67167170
0.673,0.00018135,4.86847100,0.67267270
0.674,0.00017549,4.87804400,0.67367370
0.675,0.00016963,4.88762500,0.67467470
0.676,0.00016377,4.89721600,0.67567570
0.677,0.00015791,4.90681600,0.67667670
0.678,0.00015205,4.91642600,0.67767770
0.679,0.00014619,4.92604500,0.67867870
0.680,0.00014033,4.93567300,0.67967970
0.681,0.00013452,4.94530500,0.68068070
0.682,0.00012991,4.95481800,0.68168170
0.683,0.00012575,4.96429000,0.68268270
0.684,0.00012161,4.97377000,0.68368370
0.685,0.00011747,4.98326000,0.68468470
0.686,0.00011332,4.99275800,0.68568570
0.687,0.00010918,5.00226600,0.68668670
0.688,0.00010503,5.01178200,0.68768770
0.689,0.00010096,5.02129600,0.68868870
0.690,0.00009756,5.03070100,0.68968970
0.691,0.00009448,5.04006000,0.69069070
0.692,0.00009140,5.04942700,0.69169170
0.693,0.00008832,5.05880200,0.69269270
0.694,0.00008524,5.06818700,0.69369370
0.695,0.00008216,5.07758000,0.69469470
0.696,0.00007908,5.08698100,0.69569570
0.697,0.00007600,5.09639200,0.69669670
0.698,0.00007292,5.10581200,0.69769770
0.699,0.00007028,5.11515500,0.69869870
0.700,0.00006802,5.12443400,0.69969970
0.701,0.00006585,5.13370600,0.70070070
0.702,0.00006368,5.14298600,0.70170170
0.703,0.00006150,5.15227400,0.70270270
0.704,0.00005933,5.16157000,0.70370370
0.705,0.00005716,5.17087500,0.70470470
0.706,0.00005500,5.18018500,0.70570570
0.707,0.00005293,5.18947300,0.70670670
0.708,0.00005127,5.19863900,0.70770770
0.709,0.00004963,5.20781000,0.70870870
0.710,0.00004798,5.21698900,0.70970970
0.711,0.00004633,5.22617700,0.71071070
0.712,0.00004469,5.23537200,0.71171170
0.713,0.00004304,5.24457500,0.71271270
0.714,0.00004139,5.25378600,0.71371370
0.715,0.00003975,5.26300600,0.71471470
0.716,0.00003815,5.27221700,0.71571570
0.717,0.00003697,5.28129500,0.71671670
0.718,0.00003581,5.29037400,0.71771770
0.719,0.00003465,5.29946000,0.71871870
0.720,0.00003350,5.30855400,0.71971970
0.721,0.00003234,5.31765500,0.72072070
0.722,0.00003118,5.32676400,0.72172170
0.723,0.00003002,5.33588100,0.72272270
0.724,0.00002887,5.34500500,0.72372370
0.725,0.00002790,5.35403000,0.72472470
0.726,0.00002701,5.36302000,0.72572570
0.727,0.00002613,5.37201100,0.72672670
0.728,0.00002526,5.38100800,0.72772770
0.729,0.00002438,5.39001300,0.72872870
0.730,0.00002350,5.39902600,0.72972970
0.731,0.00002263,5.40804600,0.73073070
0.732,0.00002175,5.41707400,0.73173170
0.733,0.00002087,5.42611000,0.73273270
0.734,0.00002018,5.43504200,0.73373370
0.735,0.00001955,5.44394500,0.73473470
0.736,0.00001892,5.45285000,0.73573570
0.737,0.00001830,5.46176300,0.73673670
0.738,0.00001768,5.47068300,0.73773770
0.739,0.00001706,5.47961100,0.73873870
0.740,0.00001643,5.48854500,0.73973970
0.741,0.00001581,5.49748500,0.74074070
0.742,0.00001520,5.50642400,0.74174170
0.743,0.00001472,5.51524000,0.74274270
0.744,0.00001424,5.52406300,0.74374370
0.745,0.00001376,5.53289300,0.74474470
0.746,0.00001327,5.54172900,0.74574570
0.747,0.00001279,5.55057300,0.74674670
0.748,0.00001231,5.55942400,0.74774770
0.749,0.00001183,5.56828200,0.74874870
0.750,0.00001136,5.57714200,0.74974970
0.751,0.00001093,5.58596100,0.75075080
0.752,0.00001058,5.59471000,0.75175180
0.753,0.00001023,5.60345600,0.75275280
0.754,0.00000989,5.61221000,0.75375380
0.755,0.00000955,5.62097000,0.75475480
0.756,0.00000921,5.62973600,0.75575580
0.757,0.00000886,5.63851000,0.75675680
0.758,0.00000852,5.64729000,0.75775780
0.759,0.00000818,5.65607700,0.75875880
0.760,0.00000789,5.66477800,0.75975980
0.761,0.00000762,5.67344500,0.76076080
0.762,0.00000737,5.68210400,0.76176180
0.763,0.00000711,5.69076800,0.76276280
0.764,0.00000685,5.69944000,0.76376380
0.765,0.00000660,5.70811800,0.76476480
0.766,0.00000634,5.71680200,0.76576580
0.767,0.00000608,5.72549300,0.76676680
0.768,0.00000585,5.73415200,0.76776780
0.769,0.00000565,5.74274600,0.76876880
0.770,0.00000548,5.75130500,0.76976980
0.771,0.00000530,5.75987100,0.77077080
0.772,0.00000513,5.76844300,0.77177180
0.773,0.00000495,5.77702200,0.77277280
0.774,0.00000478,5.78560800,0.77377380
0.775,0.00000460,5.79419900,0.77477480
0.776,0.00000443,5.80279700,0.77577580
0.777,0.00000426,5.81138900,0.77677680
0.778,0.00000412,5.81988000,0.77777780
0.779,0.00000399,5.82836600,0.77877880
0.780,0.00000386,5.83685500,0.77977980
0.781,0.00000372,5.84534900,0.78078080
0.782,0.00000359,5.85385000,0.78178180
0.783,0.00000346,5.86235800,0.78278280
0.784,0.00000332,5.87087100,0.78378380
0.785,0.00000319,5.87938600,0.78478480
0.786,0.00000308,5.88782900,0.78578580
0.787,0.00000298,5.89625000,0.78678680
0.788,0.00000289,5.90466600,0.78778780
0.789,0.00000279,5.91308900,0.78878880
0.790,0.00000270,5.92151700,0.78978980
0.791,0.00000260,5.92995200,0.79079080
0.792,0.00000250,5.93839300,0.79179180
0.793,0.00000241,5.94683900,0.79279280
0.794,0.00000231,5.95528500,0.79379380
0.795,0.00000223,5.96368700,0.79479480
0.796,0.00000215,5.97204400,0.79579580
0.797,0.00000208,5.98039100,0.79679680
0.798,0.00000200,5.98874500,0.79779780
0.799,0.00000193,5.99710500,0.79879880
0.800,0.00000185,6.00547100,0.79979980
0.801,0.00000178,6.01384100,0.80080080
0.802,0.00000171,6.02221700,0.80180180
0.803,0.00000164,6.03053900,0.80280280
0.804,0.00000159,6.03881700,0.80380380
0.805,0.00000154,6.04707700,0.80480480
0.806,0.00000149,6.05534200,0.80580580
0.807,0.00000144,6.06361400,0.80680680
0.808,0.00000139,6.07189100,0.80780780
0.809,0.00000134,6.08017300,0.80880880
0.810,0.00000129,6.08846000,0.80980980
0.811,0.00000123,6.09675500,0.81081080
0.812,0.00000119,6.10502100,0.81181180
0.813,0.00000114,6.11325200,0.81281280
0.814,0.00000111,6.12143400,0.81381380
0.815,0.00000107,6.12962200,0.81481480
0.816,0.00000103,6.13781500,0.81581580
0.817,0.00000099,6.14601200,0.81681680
0.818,0.00000095,6.15421700,0.81781780
0.819,0.00000092,6.16242700,0.81881880
0.820,0.00000088,6.17060800,0.81981980
0.821,0.00000085,6.17874500,0.82082080
0.822,0.00000083,6.18684800,0.82182180
0.823,0.00000080,6.19495500,0.82282280
0.824,0.00000077,6.20306700,0.82382380
0.825,0.00000075,6.21118500,0.82482480
0.826,0.00000072,6.21930900,0.82582580
0.827,0.00000069,6.22743700,0.82682680
0.828,0.00000067,6.23557000,0.82782780
0.829,0.00000064,6.24371000,0.82882880
0.830,0.00000062,6.25180200,0.82982980
0.831,0.00000060,6.25985100,0.83083080
0.832,0.00000058,6.26788500,0.83183180
0.833,0.00000056,6.27592600,0.83283280
0.834,0.00000054,6.28397000,0.83383380
0.835,0.00000052,6.29202000,0.83483480
0.836,0.00000050,6.30007600,0.83583580
0.837,0.00000048,6.30811800,0.83683680
0.838,0.00000046,6.31613200,0.83783780
0.839,0.00000045,6.32408500,0.83883880
0.840,0.00000043,6.33204200,0.83983980
0.841,0.00000042,6.34000400,0.84084080
0.842,0.00000040,6.34797100,0.84184180
0.843,0.00000039,6.35594400,0.84284280
0.844,0.00000038,6.36392100,0.84384380
0.845,0.00000036,6.37190300,0.84484480
0.846,0.00000035,6.37989100,0.84584580
0.847,0.00000033,6.38786000,0.84684680
0.848,0.00000032,6.39579200,0.84784780
0.849,0.00000031,6.40368200,0.84884880
0.850,0.00000030,6.41157200,0.84984980
0.851,0.00000029,6.41946600,0.85085090
0.852,0.00000028,6.42736500,0.85185190
0.853,0.00000027,6.43527000,0.85285290
0.854,0.00000026,6.44317100,0.85385390
0.855,0.00000025,6.45106800,0.85485490
0.856,0.00000024,6.45888100,0.85585590
0.857,0.00000023,6.46669800,0.85685690
0.858,0.00000023,6.47452100,0.85785790
0.859,0.00000022,6.48234800,0.85885890
0.860,0.00000021,6.49017900,0.85985990
0.861,0.00000020,6.49801600,0.86086090
0.862,0.00000020,6.50585700,0.86186190
0.863,0.00000019,6.51370300,0.86286290
0.864,0.00000018,6.52155400,0.86386390
0.865,0.00000018,6.52936500,0.86486490
0.866,0.00000017,6.53715300,0.86586590
0.867,0.00000016,6.54491600,0.86686690
0.868,0.00000016,6.55268500,0.86786790
0.869,0.00000015,6.56045800,0.86886890
0.870,0.00000015,6.56823500,0.86986990
0.871,0.00000014,6.57601700,0.87087090
0.872,0.00000013,6.58376900,0.87187190
0.873,0.00000013,6.59149700,0.87287290
0.874,0.00000013,6.59918000,0.87387390
0.875,0.00000012,6.60686800,0.87487490
0.876,0.00000012,6.61456100,0.87587590
0.877,0.00000011,6.62225800,0.87687690
0.878,0.00000011,6.62995900,0.87787790
0.879,0.00000011,6.63766500,0.87887890
0.880,0.00000010,6.64537600,0.87987990
0.881,0.00000010,6.65309100,0.88088090
0.882,0.00000009,6.66080400,0.88188190
0.883,0.00000009,6.66847000,0.88288290
0.884,0.00000009,6.67608800,0.88388390
0.885,0.00000008,6.68371100,0.88488490
0.886,0.00000008,6.69133900,0.88588590
0.887,0.00000008,6.69897000,0.88688690
0.888,0.00000008,6.70660600,0.88788790
0.889,0.00000007,6.71424700,0.88888890
0.890,0.00000007,6.72183400,0.88988990
0.891,0.00000007,6.72937600,0.89089090
0.892,0.00000007,6.73692200,0.89189190
0.893,0.00000006,6.74447200,0.89289290
0.894,0.00000006,6.75202600,0.89389390
0.895,0.00000006,6.75958400,0.89489490
0.896,0.00000006,6.76714700,0.89589590
0.897,0.00000005,6.77471400,0.89689690
0.898,0.00000005,6.78228500,0.89789790
0.899,0.00000005,6.78986000,0.89889890
0.900,0.00000005,6.79741000,0.89989990
0.901,0.00000005,6.80491100,0.90090090
0.902,0.00000005,6.81240000,0.90190190
0.903,0.00000004,6.81988800,0.90290290
0.904,0.00000004,6.82738000,0.90390390
0.905,0.00000004,6.83487500,0.90490490
0.906,0.00000004,6.84237500,0.90590590
0.907,0.00000004,6.84985100,0.90690690
0.908,0.00000004,6.85727400,0.90790790
0.909,0.00000004,6.86469400,0.90890890
0.910,0.00000003,6.87211500,0.90990990
0.911,0.00000003,6.87954100,0.91091090
0.912,0.00000003,6.88697000,0.91191190
0.913,0.00000003,6.89440300,0.91291290
0.914,0.00000003,6.90184100,0.91391390
0.915,0.00000003,6.90928300,0.91491490
0.916,0.00000003,6.91672800,0.91591590
0.917,0.00000003,6.92417800,0.91691690
0.918,0.00000003,6.93157300,0.91791790
0.919,0.00000002,6.93895100,0.91891890
0.920,0.00000002,6.94632000,0.91991990
0.921,0.00000002,6.95369100,0.92092090
0.922,0.00000002,6.96106700,0.92192190
0.923,0.00000002,6.96844500,0.92292290
0.924,0.00000002,6.97582000,0.92392390
0.925,0.00000002,6.98313800,0.92492490
0.926,0.00000002,6.99043100,0.92592590
0.927,0.00000002,6.99772900,0.92692690
0.928,0.00000002,7.00503000,0.92792790
0.929,0.00000002,7.01233500,0.92892890
0.930,0.00000002,7.01964400,0.92992990
0.931,0.00000002,7.02695600,0.93093090
0.932,0.00000002,7.03427200,0.93193190
0.933,0.00000002,7.04159300,0.93293290
0.934,0.00000001,7.04891200,0.93393390
0.935,0.00000001,7.05622500,0.93493490
0.936,0.00000001,7.06348700,0.93593590
0.937,0.00000001,7.07072400,0.93693690
0.938,0.00000001,7.07796500,0.93793790
0.939,0.00000001,7.08520900,0.93893890
0.940,0.00000001,7.09245800,0.93993990
0.941,0.00000001,7.09969800,0.94094090
0.942,0.00000001,7.10690100,0.94194190
0.943,0.00000001,7.11408500,0.94294290
0.944,0.00000001,7.12125200,0.94394390
0.945,0.00000001,7.12842400,0.94494490
0.946,0.00000001,7.13559800,0.94594590
0.947,0.00000001,7.14277700,0.94694690
0.948,0.00000001,7.14995900,0.94794790
0.949,0.00000001,7.15714500,0.94894890
0.950,0.00000001,7.16433500,0.94994990
0.951,0.00000001,7.17152700,0.95095100
0.952,0.00000001,7.17872400,0.95195200
0.953,0.00000001,7.18587500,0.95295300
0.954,0.00000001,7.19301300,0.95395400
0.955,0.00000001,7.20013600,0.95495500
0.956,0.00000001,7.20726100,0.95595600
0.957,0.00000001,7.21439100,0.95695700
0.958,0.00000001,7.22151400,0.95795800
0.959,0.00000001,7.22862300,0.95895900
0.960,0.00000001,7.23569400,0.95996000
0.961,0.00000001,7.24274200,0.96096100
0.962,0.00000001,7.24979500,0.96196200
0.963,0.00000001,7.25685000,0.96296300
0.964,0.00000000,7.26390900,0.96396400
0.965,0.00000000,7.27097200,0.96496500
0.966,0.00000000,7.27803700,0.96596600
0.967,0.00000000,7.28510700,0.96696700
0.968,0.00000000,7.29217900,0.96796800
0.969,0.00000000,7.29925600,0.96896900
0.970,0.00000000,7.30630900,0.96997000
0.971,0.00000000,7.31333600,0.97097100
0.972,0.00000000,7.32034100,0.97197200
0.973,0.00000000,7.32733800,0.97297300
0.974,0.00000000,7.33434000,0.97397400
0.975,0.00000000,7.34134300,0.97497500
0.976,0.00000000,7.34832800,0.97597600
0.977,0.00000000,7.35530000,0.97697700
0.978,0.00000000,7.36223400,0.97797800
0.979,0.00000000,7.36917100,0.97897900
0.980,0.00000000,7.37611100,0.97998000
0.981,0.00000000,7.38305500,0.98098100
0.982,0.00000000,7.39000100,0.98198200
0.983,0.00000000,7.39695200,0.98298300
0.984,0.00000000,7.40390500,0.98398400
0.985,0.00000000,7.41086200,0.98498500
0.986,0.00000000,7.41782200,0.98598600
0.987,0.00000000,7.42478500,0.98698700
0.988,0.00000000,7.43170600,0.98798800
0.989,0.00000000,7.43861300,0.98898900
0.990,0.00000000,7.44550200,0.98999000
0.991,0.00000000,7.45239100,0.99099100
0.992,0.00000000,7.45928500,0.99199200
0.993,0.00000000,7.46616800,0.99299300
0.994,0.00000000,7.47302000,0.99399400
0.995,0.00000000,7.47985500,0.99499500
0.996,0.00000000,7.48667000,0.99599600
0.997,0.00000000,7.49349000,0.99699700
0.998,0.00000000,7.50031100,0.99799800
0.999,0.00000000,7.50713600,0.99899900
1.000,0.00000000,7.51396300,1.00000000
,,,
